timestamp,solar_irradiance,wind_speed,demand
2020-01-01 00:00:00,14.90142459033698,6.769504422230148,34.16802337911405
2020-01-01 01:00:00,101.16174676717786,1.8988905038537522,36.039502848984974
2020-01-01 02:00:00,222.87332737418768,2.9768328000695785,31.758724829295517
2020-01-01 03:00:00,333.40228051276773,8.37579832526183,26.367465746090343
2020-01-01 04:00:00,345.34844175821223,7.111203881971193,38.0284376965906
2020-01-01 05:00:00,385.99695191436496,6.3852781825997,36.9153490925992
2020-01-01 06:00:00,454.2617269275556,7.046084832663483,42.35266925075915
2020-01-01 07:00:00,416.0441024974276,8.01610713610627,53.10395365533381
2020-01-01 08:00:00,338.2888114218638,5.936176018599674,61.53992982077693
2020-01-01 09:00:00,303.9881861281059,5.468451748867313,60.27849144523866
2020-01-01 10:00:00,189.54014044679303,8.02170202398216,65.85843424828411
2020-01-01 11:00:00,91.3377831952058,5.192372144540403,76.0037163604233
2020-01-01 12:00:00,7.258868146981073,8.752682696855057,70.69441598478254
2020-01-01 13:00:00,-57.398407339733936,3.556156563478699,83.18054913246031
2020-01-01 14:00:00,-51.747534975390984,10.452274334885926,72.31819831549743
2020-01-01 15:00:00,-16.86862587722918,9.113345358610744,58.688827841468026
2020-01-01 16:00:00,-30.384933610032714,8.609689841809105,68.08097729081196
2020-01-01 17:00:00,9.427419977858216,10.449116856047276,62.07792548597224
2020-01-01 18:00:00,-27.240722265636325,12.16368611115644,61.79727823402249
2020-01-01 19:00:00,-42.36911104005875,10.528314558728816,53.53804031790814
2020-01-01 20:00:00,43.96946306764662,3.3674299276953032,44.303472739589076
2020-01-01 21:00:00,-6.773289014596069,4.732909235738882,34.05064238011152
2020-01-01 22:00:00,2.0258461406377153,6.31733879733262,34.98488165139727
2020-01-01 23:00:00,-42.742445586403704,7.877843199600385,28.599023214823077
2020-01-02 00:00:00,-16.33148173575548,9.026198358741684,28.123082341422478
2020-01-02 01:00:00,110.41888319273984,5.82394455569432,33.2871081383305
2020-01-02 02:00:00,172.35451500188006,7.9990057974306525,39.37522211220312
2020-01-02 03:00:00,303.84955502411447,5.525756231489789,34.99706568965359
2020-01-02 04:00:00,340.31499685801117,5.756780711893208,30.222665182320583
2020-01-02 05:00:00,390.9190074813898,3.630500130581537,42.56722945732816
2020-01-02 06:00:00,395.71744628221643,4.6919168847227395,51.1509926474053
2020-01-02 07:00:00,455.23816551045627,3.4660250094405645,47.295301594630544
2020-01-02 08:00:00,357.92924081343733,4.244357154208005,54.85051118491328
2020-01-02 09:00:00,260.8472866050673,9.15174258172464,60.417657089873444
2020-01-02 10:00:00,231.5606696876448,3.9737991332540026,60.561860174547206
2020-01-02 11:00:00,70.46589600231331,12.755266647588794,70.90612636113552
2020-01-02 12:00:00,6.265907850142713,7.233294752202223,69.05799189896992
2020-01-02 13:00:00,-58.79010371639327,6.287778823741869,72.4418783357626
2020-01-02 14:00:00,-39.845581466952915,3.506809194213106,65.22527175299832
2020-01-02 15:00:00,5.905837076073706,7.233136608317437,65.47743269029918
2020-01-02 16:00:00,22.153997399862313,3.8768651477542284,68.09825852909727
2020-01-02 17:00:00,5.141048435699115,5.459788013132005,58.480050355768626
2020-01-02 18:00:00,-3.469448471647216,11.400211345671988,64.1554162744449
2020-01-02 19:00:00,-9.033110867678664,4.612697377986283,48.346035188154445
2020-01-02 20:00:00,-44.355659711022824,7.587608096341112,46.291258842936486
2020-01-02 21:00:00,-21.59532625184126,2.8278453748121875,45.007170275592905
2020-01-02 22:00:00,-13.819163128793624,4.38043988751964,29.11025182783135
2020-01-02 23:00:00,31.713666786567472,8.788697500510793,24.219663980634806
2020-01-03 00:00:00,10.308548687053843,2.7005315479617047,23.5693985736007
2020-01-03 01:00:00,55.98047457181925,8.718505820919024,36.829117189368446
2020-01-03 02:00:00,220.0464525264946,5.889994597066872,28.43838941698894
2020-01-03 03:00:00,285.8904907565919,2.6619814076861945,45.98668502488503
2020-01-03 04:00:00,343.9840787646914,5.611403841614386,33.552823055214645
2020-01-03 05:00:00,424.66492706700865,6.4389967278833335,41.438953188217724
2020-01-03 06:00:00,451.5778525641801,5.554524905542991,53.050365533021505
2020-01-03 07:00:00,434.25304197526856,0.08204880409036841,60.54666111302815
2020-01-03 08:00:00,339.1152130771911,2.2125415544134124,66.00009545746494
2020-01-03 09:00:00,288.1665878935449,3.449351758543101,66.55802782519825
2020-01-03 10:00:00,220.26183638675766,3.9345311856780674,69.7786449250208
2020-01-03 11:00:00,138.1380330463722,5.739064669803395,70.79933949392722
2020-01-03 12:00:00,-14.375227135358648,4.712201694764258,73.72651857884709
2020-01-03 13:00:00,-5.569769299914514,1.0233350146467632,67.76026809058988
2020-01-03 14:00:00,-33.190049220180846,5.418405741276953,65.74371878090237
2020-01-03 15:00:00,-35.886198722420126,6.1122508008364616,67.81983246086655
2020-01-03 16:00:00,24.37577467182594,6.11390090045452,63.80740918333885
2020-01-03 17:00:00,40.68720085712469,7.554798941184462,58.25005642559616
2020-01-03 18:00:00,-2.1603036474100152,7.08480538637226,59.17451481156653
2020-01-03 19:00:00,30.105986936760726,6.3027136745896915,55.29272271508509
2020-01-03 20:00:00,10.849080751429025,5.140545434702045,45.78185020164137
2020-01-03 21:00:00,-19.353592638153728,1.3299595760049785,47.90384707750885
2020-01-03 22:00:00,10.841868165252418,6.7267491924976035,30.665615477834063
2020-01-03 23:00:00,46.141096993979076,6.344907732412463,32.22739130014518
2020-01-04 00:00:00,-1.0747811732985462,6.678947092988433,27.785396139227807
2020-01-04 01:00:00,157.58987907771348,2.98244004594454,21.3553411826579
2020-01-04 02:00:00,135.16813223777166,3.644655004313204,30.956104313028337
2020-01-04 03:00:00,326.9600526274803,9.1505202235373,32.75877865041801
2020-01-04 04:00:00,372.8554333420519,6.585152402009698,44.113137360502904
2020-01-04 05:00:00,403.9833263855409,8.54898826691296,43.842082690797085
2020-01-04 06:00:00,430.27379401699307,7.070795940326153,40.390709244326764
2020-01-04 07:00:00,353.3264794614902,7.221543221441455,59.95848709969414
2020-01-04 08:00:00,363.6538646597815,9.631284734313073,61.96957364770037
2020-01-04 09:00:00,313.016354641576,6.12410174182966,63.598512785366275
2020-01-04 10:00:00,258.0973067027095,7.772390828590415,63.69773939750499
2020-01-04 11:00:00,95.10246285508401,6.482615866815378,63.21133616009456
2020-01-04 12:00:00,-24.254808086795574,6.645810238988088,68.1455069134493
2020-01-04 13:00:00,-15.052711307536097,7.039685265401701,76.13176736654412
2020-01-04 14:00:00,27.462063531062224,8.434719670656097,79.42947232347761
2020-01-04 15:00:00,9.862533289790534,6.7349800984194435,75.72474998507292
2020-01-04 16:00:00,-15.892806113011165,11.109005819958218,62.38591278282278
2020-01-04 17:00:00,15.398022993400684,5.755871140634731,55.089937101578144
2020-01-04 18:00:00,2.9123264804412115,7.532820889596603,56.568836404629636
2020-01-04 19:00:00,29.059349715986677,6.893061750498053,41.84582744020894
2020-01-04 20:00:00,-21.06159281632057,11.587060216908748,47.1274819368967
2020-01-04 21:00:00,-9.829864397933047,8.423238593857073,39.950011336529855
2020-01-04 22:00:00,-11.763244593964728,10.458996590243405,34.215706134951034
2020-01-04 23:00:00,-43.90544844396356,4.0987146414808695,25.39400085600045
2020-01-05 00:00:00,8.883608311937282,8.399676472242026,34.10913199444168
2020-01-05 01:00:00,120.25900705506749,9.862381077636575,28.19614378906491
2020-01-05 02:00:00,217.34636344676312,7.737798859426518,25.691547283041658
2020-01-05 03:00:00,300.1196153255987,10.077914500036472,19.177828845277446
2020-01-05 04:00:00,333.72811906740105,5.992354094122147,36.579937838390336
2020-01-05 05:00:00,406.9652185335632,10.670521473166044,49.72090597072319
2020-01-05 06:00:00,424.10448399917556,12.747245309048125,53.989563158063405
2020-01-05 07:00:00,395.5162601398754,5.938140122382251,48.57416670444311
2020-01-05 08:00:00,371.3506699789333,5.570283983149411,53.02496858761597
2020-01-05 09:00:00,319.2787550312893,10.151099282999294,63.203519267749584
2020-01-05 10:00:00,273.7785367838052,10.296226719660641,60.00985641516395
2020-01-05 11:00:00,117.6646832746261,4.867161417612147,69.68911556216055
2020-01-05 12:00:00,7.726511721682984,4.949532957260358,74.00856590507927
2020-01-05 13:00:00,-2.2333774729850164,5.121226992353416,76.994314106796
2020-01-05 14:00:00,-57.56313645897124,2.291577367080448,69.67739413075606
2020-01-05 15:00:00,-0.7954162634765063,3.185732043584464,67.1617873121784
2020-01-05 16:00:00,1.806906298230793,2.805607796468491,60.61187067732261
2020-01-05 17:00:00,73.89726337455858,3.235269563758281,56.72524621717517
2020-01-05 18:00:00,-5.770828943433676,4.9132877815330485,54.90363442991725
2020-01-05 19:00:00,9.046420270008374,5.438383958639208,52.696475521455355
2020-01-05 20:00:00,-1.0413530911572995,8.590676012662115,50.25119021649031
2020-01-05 21:00:00,-35.06034112858596,2.0899013357799294,36.84375323397274
2020-01-05 22:00:00,34.284684435450615,6.928717109953503,44.18095520844112
2020-01-05 23:00:00,22.557990980603225,3.826723800858246,32.18352190647285
2020-01-06 00:00:00,23.730958411291407,4.14428991830004,31.6056639769508
2020-01-06 01:00:00,86.91986754988376,5.874433156343209,27.29495857873523
2020-01-06 02:00:00,262.7041688175699,1.3138097045224368,19.59129914732827
2020-01-06 03:00:00,269.94874435762057,5.024172712881991,38.13073588059083
2020-01-06 04:00:00,399.73134999289385,4.446515014508224,40.57310083620556
2020-01-06 05:00:00,491.91943620941424,5.238738763836882,39.62437918888328
2020-01-06 06:00:00,411.52458922505326,4.7229216097695454,46.18958965854829
2020-01-06 07:00:00,409.2168355470318,10.145860953593745,53.61071306299485
2020-01-06 08:00:00,385.11517813151505,2.4360345333472937,48.394668592092046
2020-01-06 09:00:00,296.90000661790305,2.7406559599173184,58.385753587742876
2020-01-06 10:00:00,174.10043655750295,2.562763442366271,69.14447599631444
2020-01-06 11:00:00,116.25838043790688,2.798691628026061,62.080077934316876
2020-01-06 12:00:00,-31.86911141178309,2.6744813741648272,71.81732316108886
2020-01-06 13:00:00,14.207772919055447,7.334237239190896,64.24810795135733
2020-01-06 14:00:00,-27.582727027014094,8.01917173373668,72.68168341242335
2020-01-06 15:00:00,46.498032150526186,3.1589207032532154,68.17331763867571
2020-01-06 16:00:00,-23.497598770087112,2.6335358478663506,57.09749351867776
2020-01-06 17:00:00,-9.661845486170268,6.031386018263915,66.85471374676021
2020-01-06 18:00:00,24.405516521090092,3.619442389297569,52.53443999253452
2020-01-06 19:00:00,-36.92592949301866,6.737093020907379,46.97975478940244
2020-01-06 20:00:00,6.823798038123883,5.823267265476911,46.85748205857866
2020-01-06 21:00:00,39.214282628472844,1.6930016223018787,46.77420372161792
2020-01-06 22:00:00,-48.22449703683682,9.521466647991296,31.809772255851414
2020-01-06 23:00:00,5.539015755969126,10.315382697243487,34.01890814802543
2020-01-07 00:00:00,7.796483827452706,4.4680282737890336,34.027646424865026
2020-01-07 01:00:00,139.42715675212418,5.205057585655355,34.667608485309245
2020-01-07 02:00:00,186.93308765352805,7.061959832146118,32.76577169959829
2020-01-07 03:00:00,277.22898356269445,7.353780065172602,32.04643317788815
2020-01-07 04:00:00,403.70969673112234,8.330400968333413,32.921993722018975
2020-01-07 05:00:00,441.72469275102316,11.87074787039727,41.632799864225404
2020-01-07 06:00:00,455.59800347011736,6.557631931264877,40.66500448701508
2020-01-07 07:00:00,443.20859883893684,5.151409761355959,36.595328031520495
2020-01-07 08:00:00,367.6507081152608,3.837277149336759,58.561260371832276
2020-01-07 09:00:00,323.8102928700529,5.586888462518296,65.7217546544245
2020-01-07 10:00:00,232.83378317883094,7.449271454053464,53.52955389501528
2020-01-07 11:00:00,94.54192805801395,12.124698747372452,63.4739350011326
2020-01-07 12:00:00,55.97323533434275,6.4380225599784495,73.61636827980088
2020-01-07 13:00:00,14.214987627353626,8.372085453170548,81.48955779755202
2020-01-07 14:00:00,-35.739104916079455,7.838328001389937,70.62456551315194
2020-01-07 15:00:00,19.69660825901489,10.902834836198346,64.88257381853663
2020-01-07 16:00:00,-29.240450106819644,14.28694657070847,64.42973386720028
2020-01-07 17:00:00,23.612538112273562,6.665217463882689,68.07646254473445
2020-01-07 18:00:00,34.75786737022212,6.776401393704445,53.14864045542127
2020-01-07 19:00:00,-24.620469550551313,10.60279158885617,47.20612041574226
2020-01-07 20:00:00,28.901283877329654,9.674344230090195,43.61198193603296
2020-01-07 21:00:00,12.38342780809495,12.54861996691822,36.435437407699965
2020-01-07 22:00:00,24.6618047998347,9.339205704886727,37.673296405236556
2020-01-07 23:00:00,56.90378947961842,6.914385347105652,42.00496466565256
2020-01-08 00:00:00,-7.361643480086115,9.208687884299652,33.66966756093143
2020-01-08 01:00:00,95.12767739476429,10.410063040035253,30.111020210501213
2020-01-08 02:00:00,200.7703215338872,9.583294339231369,30.595214850773562
2020-01-08 03:00:00,297.19670419535674,8.682398640141342,26.23632560196059
2020-01-08 04:00:00,391.6518718515211,9.952261943345967,41.64620098313749
2020-01-08 05:00:00,449.6453343143082,10.070391848816275,40.983601736068636
2020-01-08 06:00:00,463.21223282520646,10.455397477593818,45.29400725112911
2020-01-08 07:00:00,464.22627254088957,8.467011242455506,67.33832556035695
2020-01-08 08:00:00,394.3549798902815,6.266245085859206,58.04293316501149
2020-01-08 09:00:00,365.2770350590394,6.884422306288349,57.613832470656725
2020-01-08 10:00:00,219.5160494255142,9.363568771604754,63.38313536383589
2020-01-08 11:00:00,199.34483732317767,4.131972308027231,74.4355243428052
2020-01-08 12:00:00,18.770020432950243,6.921683272182257,71.25765629960284
2020-01-08 13:00:00,-25.714726692488476,4.842341483686281,64.18139782954582
2020-01-08 14:00:00,-32.12677494183337,5.724565702003185,75.28744891979004
2020-01-08 15:00:00,14.474172457295559,8.678491566313207,65.35257536912646
2020-01-08 16:00:00,-6.703883559775527,5.793707383398424,74.88141222595134
2020-01-08 17:00:00,21.42001482276276,5.270854846908978,66.77302804970589
2020-01-08 18:00:00,14.197128737206345,1.6003596475502038,54.312559144889306
2020-01-08 19:00:00,-2.184867379706183,6.7184810423659584,57.777869529808214
2020-01-08 20:00:00,-25.40381154205215,6.328135233479612,46.535684371719256
2020-01-08 21:00:00,-45.445416740575936,9.993923245890555,45.63665609674374
2020-01-08 22:00:00,-13.395448562010632,3.6984655263795396,39.654316183874066
2020-01-08 23:00:00,25.69196382970417,4.909571730581863,29.820496370489508
2020-01-09 00:00:00,6.422812323906119,4.891408401708013,29.006822519274134
2020-01-09 01:00:00,82.1306793257388,8.131017625335389,36.692892294548614
2020-01-09 02:00:00,236.05719190839164,3.882375927460802,30.55069502032874
2020-01-09 03:00:00,338.04735926192893,4.765702161847711,32.20433781474406
2020-01-09 04:00:00,373.3485819170553,5.550125768266932,32.6253396861651
2020-01-09 05:00:00,450.6024337355281,4.474133411707404,43.66108353461012
2020-01-09 06:00:00,463.46978981909245,2.8839159636236795,56.67933190080813
2020-01-09 07:00:00,411.70157162224353,4.492835586062278,46.205423635371446
2020-01-09 08:00:00,410.5979258135378,6.714463868625014,56.84056639205701
2020-01-09 09:00:00,343.31137366111085,1.5018600988942121,68.60419098371996
2020-01-09 10:00:00,263.3533014281145,4.453038943795371,65.28701687414518
2020-01-09 11:00:00,151.11690424814566,2.437082388578766,71.12545526358024
2020-01-09 12:00:00,-41.33008103871268,7.2555657647432295,65.54963709168977
2020-01-09 13:00:00,-28.134751197453685,0.5537286494625775,73.68462369268104
2020-01-09 14:00:00,15.451058016259793,3.0706064955830734,69.92588340740143
2020-01-09 15:00:00,15.413578527366264,5.528816125288205,73.7922462607309
2020-01-09 16:00:00,15.451430589181438,8.628234853712767,71.62215408819752
2020-01-09 17:00:00,115.58194471964164,4.688471474615441,74.49090641673588
2020-01-09 18:00:00,17.12671532079501,3.612001183267004,59.61763497476111
2020-01-09 19:00:00,34.06696920541797,9.857656150120073,53.172069789553646
2020-01-09 20:00:00,28.62005290479607,1.6959249623080521,47.33862881247909
2020-01-09 21:00:00,19.54173753917394,0.0,39.77725674258937
2020-01-09 22:00:00,-9.458077339210368,6.752739769799469,39.09337180022032
2020-01-09 23:00:00,22.769076614798024,4.5705529536231575,32.74557308025889
2020-01-10 00:00:00,-23.184756436127152,3.4469179571732154,33.23671979738148
2020-01-10 01:00:00,114.1566310426714,7.945202603743694,38.30091911985457
2020-01-10 02:00:00,219.69772240142237,6.9567981397618555,27.361702089635205
2020-01-10 03:00:00,333.7479541848038,5.107441513363215,40.09181617177123
2020-01-10 04:00:00,475.1876042560888,3.483279289974099,44.15637115478315
2020-01-10 05:00:00,396.53496347033337,9.026379844181761,41.12258880685938
2020-01-10 06:00:00,489.1050633838264,8.625502944896649,35.92727604472139
